TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;PRINCIPIO_ATIVO
MEDICAMENTO;CLORIDRATO DE FINGOLIMODE;02/07/2018;Genérico;112060024;31/07/2028;25351322775201800;AGENTE IMUNOSUPRESSOR;24365710000183 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;cloridrato de fingolimode
MEDICAMENTO;CLORIDRATO DE FINGOLIMODE;12/09/2016;Genérico;102351172;30/09/2026;25351865507201600;AGENTE IMUNOSUPRESSOR;57507378000365 - EMS S/A;cloridrato de fingolimode
MEDICAMENTO;CLORIDRATO DE FLAVOXATO;12/01/1998;Similar;122140024;31/01/2003;250000007639561;ANTIESPASMODICOS;55980684000127 - ZODIAC PRODUTOS FARMACÊUTICOS S/A;CLORIDRATO DE FLAVOXATO
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;31/10/2016;Genérico;141070130;31/10/2026;25351184562201600;ANTIDEPRESSIVOS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;18/11/2004;Genérico;105830380;30/11/2029;25351134473200400;ANTIDEPRESSIVOS;45992062000165 - GERMED FARMACEUTICA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;26/02/2018;Genérico;100681152;29/02/2028;25351707364201700;ANTIDEPRESSIVOS;56994502000130 - NOVARTIS BIOCIENCIAS S.A;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;28/11/2016;Genérico;167730476;30/11/2026;25351397987201500;ANTIDEPRESSIVOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;21/01/2019;Genérico;103920189;31/01/2029;25351785665201800;ANTIDEPRESSIVOS;30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;21/01/2019;Genérico;105730600;30/11/2025;25351727659201800;ANTIDEPRESSIVOS;60659463002992 - Aché Laboratórios Farmacêuticos S.A;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;07/07/2014;Genérico;151670043;31/07/2029;25351244352201000;ANTIDEPRESSIVOS;04301884000175 - AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;13/04/2015;Genérico;105350180;30/04/2025;25351623125201100;ANTIDEPRESSIVOS;17115437000173 - LABORATÓRIO GLOBO LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;14/02/2011;Genérico;167730280;30/11/2029;25351671428201000;ANTIDEPRESSIVOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;14/09/2015;Genérico;100431159;30/09/2025;25351754417201400;ANTIDEPRESSIVOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;09/08/2000;Genérico;102350464;31/08/2025;250000545709945;ANTIDEPRESSIVOS;57507378000365 - EMS S/A;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;05/03/2018;Genérico;143810201;31/10/2027;25351577635201700;ANTIDEPRESSIVOS;02814497000107 - CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;18/11/2004;Genérico;105830376;30/11/2029;25351169532200400;ANTIDEPRESSIVOS;45992062000165 - GERMED FARMACEUTICA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;07/02/2001;Genérico;100470290;28/02/2026;253510288180011;ANTIDEPRESSIVOS;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;06/07/2009;Genérico;113430169;31/07/2029;25351227540200800;ANTIDEPRESSIVOS;19570720000110 - HIPOLABOR FARMACEUTICA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;04/09/2006;Genérico;102350818;30/09/2026;25351190086200600;ANTIDEPRESSIVOS;57507378000365 - EMS S/A;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;09/01/2017;Genérico;109170103;31/01/2027;25351445087201600;ANTIDEPRESSIVOS;17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;22/02/2016;Genérico;110390211;28/02/2026;25351724384201400;ANTIDEPRESSIVOS;43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;23/08/2001;Genérico;123520076;31/08/2026;253510163060192;ANTIDEPRESSIVOS;73663650000190 - RANBAXY FARMACÊUTICA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;03/06/2019;Genérico;125680283;30/06/2029;25351532346201100;ANTIDEPRESSIVOS;73856593000166 - PRATI DONADUZZI & CIA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;22/06/2015;Genérico;183260205;30/11/2026;25351666816201400;ANTIDEPRESSIVOS;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;18/07/2005;Genérico;156510007;31/07/2025;25351241859200400;ANTIDEPRESSIVOS;05254971000181 - ZYDUS NIKKHO FARMACÊUTICA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;07/12/2015;Genérico;117170077;31/12/2025;25351765994201100;ANTIDEPRESSIVOS;25773037000183 - PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;23/07/2018;Genérico;155370065;31/07/2028;25351323092201000;ANTIDEPRESSIVOS;64171697000146 - ACCORD FARMACÊUTICA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;26/11/2018;Genérico;107140261;30/11/2028;25351625661201800;ANTIDEPRESSIVOS;61068755000112 - SANVAL COMÉRCIO E INDÚSTRIA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA;17/12/2018;Genérico;104971428;31/12/2028;25351666407201400;ANTIDEPRESSIVOS;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1);04/09/2006;Genérico;105830518;30/09/2026;25351190569200600;ANTIDEPRESSIVOS;45992062000165 - GERMED FARMACEUTICA LTDA;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1);13/02/2012;Genérico;103700574;28/02/2027;25351593383200900;ANTIDEPRESSIVOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA (PORT 344/98 - LISTA C1);23/10/2006;Genérico;103700487;31/10/2026;25351372894200500;ANTIDEPRESSIVOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE FLUOXETINA (PORT 344/98 - LISTA C1);22/06/2015;Genérico;183260206;31/10/2025;25351697146201400;ANTIDEPRESSIVOS;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;CLORIDRATO DE FLUOXETINA
MEDICAMENTO;CLORIDRATO DE GENCITABINA;23/11/2020;Genérico;102980546;30/11/1930;25351924681202000;ANTINEOPLASICO;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;CLORIDRATO DE GENCITABINA
MEDICAMENTO;CLORIDRATO DE GENCITABINA;01/06/2020;Genérico;100410164;30/06/1930;25351610638201100;ANTINEOPLASICOS CITOTOXICOS;49324221000104 - FRESENIUS KABI BRASIL LTDA;CLORIDRATO DE GENCITABINA
MEDICAMENTO;CLORIDRATO DE GENCITABINA;02/06/2008;Genérico;155370011;30/06/2028;25351031066200700;ANTINEOPLASICO;64171697000146 - ACCORD FARMACÊUTICA LTDA;CLORIDRATO DE GENCITABINA
MEDICAMENTO;CLORIDRATO DE GENCITABINA;04/05/2020;Genérico;165070004;31/05/1930;25351290724201800;AGENTES ANTINEOPLÁSICOS;24633934000129 - Camber Farmaceutica Ltda;CLORIDRATO DE GENCITABINA
MEDICAMENTO;CLORIDRATO DE GENCITABINA;08/04/2013;Genérico;116370077;30/04/2028;25351574815201100;ANTINEOPLASICO;58430828000160 - BLAU FARMACÊUTICA S.A.;CLORIDRATO DE GENCITABINA
MEDICAMENTO;CLORIDRATO DE GENCITABINA;24/08/2020;Genérico;149320017;31/08/1930;25351324929202000;ANTINEOPLASICO;03959540000195 - CHEMICALTECH IMPORTAÇÃO, EXPORTAÇÃO E COMÉRCIO DE PRODUTOS MÉDICOS, FARMACÊUTICOS E HOSPITALARES LTDA;CLORIDRATO DE GENCITABINA
MEDICAMENTO;CLORIDRATO DE GENCITABINA;10/06/2019;Genérico;174650001;30/06/2029;25351560803201500;ANTINEOPLASICO;09058502000148 - FARMA VISION IMPORTAÇÃO E EXPORTAÇÃO DE MEDICAMENTOS LTDA;CLORIDRATO DE GENCITABINA
MEDICAMENTO;CLORIDRATO DE GENCITABINA;01/08/2016;Genérico;156510061;31/08/2026;25351076598201100;ANTINEOPLASICO;05254971000181 - ZYDUS NIKKHO FARMACÊUTICA LTDA;CLORIDRATO DE GENCITABINA
MEDICAMENTO;CLORIDRATO DE GENCITABINA;23/06/2008;Genérico;100431007;30/06/2028;25351414721200700;ANTINEOPLASICO;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;CLORIDRATO DE GENCITABINA
MEDICAMENTO;CLORIDRATO DE GRANISETRONA;02/10/2017;Genérico;103870068;31/10/2027;25351661533201200;ANTIEMETICOS E ANTINAUSEANTES;17174657000178 - HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA;CLORIDRATO DE GRANISETRONA
MEDICAMENTO;CLORIDRATO DE GRANISETRONA;27/07/2004;Genérico;100430912;31/07/2029;25351071523200400;ANTIEMETICOS E ANTINAUSEANTES;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;CLORIDRATO DE GRANISETRONA
MEDICAMENTO;CLORIDRATO DE GRANISETRONA;12/07/2010;Genérico;114020071;31/07/2025;25351129734200900;ANTIEMETICOS E ANTINAUSEANTES;06629745000109 - NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE GRANISETRONA
MEDICAMENTO;CLORIDRATO DE HIDROXIZINA;07/03/2016;Genérico;102351127;31/03/2026;25351471345201500;ANTI-HISTAMINICOS SISTEMICOS;57507378000365 - EMS S/A;DICLORIDRATO DE HIDROXIZINA
MEDICAMENTO;CLORIDRATO DE HIDROXIZINA;17/07/2017;Genérico;100431218;31/07/2027;25351343670201700;ANTI-HISTAMINICOS SISTEMICOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;DICLORIDRATO DE HIDROXIZINA
MEDICAMENTO;CLORIDRATO DE HIDROXIZINA;30/08/2010;Genérico;105830697;31/08/2025;25351417519200900;ANTI-HISTAMINICOS SISTEMICOS;45992062000165 - GERMED FARMACEUTICA LTDA;DICLORIDRATO DE HIDROXIZINA
MEDICAMENTO;CLORIDRATO DE HIDROXIZINA;25/11/2013;Genérico;141070084;30/11/2028;25351524847201100;ANTI-HISTAMINICOS SISTEMICOS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;CLORIDRATO DE HIDROXIZINA
MEDICAMENTO;CLORIDRATO DE HIDROXIZINA;06/03/2017;Genérico;167730523;31/03/2027;25351466363201500;ANTI-HISTAMINICOS SISTEMICOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;DICLORIDRATO DE HIDROXIZINA
MEDICAMENTO;CLORIDRATO DE HIDROXIZINA;13/04/2009;Genérico;105830642;30/04/2029;25351754920200800;ANTI-HISTAMINICOS SISTEMICOS;45992062000165 - GERMED FARMACEUTICA LTDA;DICLORIDRATO DE HIDROXIZINA
MEDICAMENTO;CLORIDRATO DE HIDROXIZINA;16/07/2012;Genérico;147610022;31/07/2027;25351169522201000;ANTI-HISTAMINICOS SISTEMICOS;65271900000119 - NATIVITA IND. COM. LTDA.;DICLORIDRATO DE HIDROXIZINA
MEDICAMENTO;CLORIDRATO DE HIDROXIZINA;23/12/2013;Genérico;126750178;31/12/2028;25351047113201000;ANTI-HISTAMINICOS SISTEMICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;DICLORIDRATO DE HIDROXIZINA
MEDICAMENTO;CLORIDRATO DE HIDROXIZINA;17/09/2012;Genérico;109170089;30/09/2027;25351390462201200;ANTI-HISTAMINICOS SISTEMICOS;17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;DICLORIDRATO DE HIDROXIZINA
MEDICAMENTO;CLORIDRATO DE HIDROXIZINA;14/05/2012;Genérico;155840362;30/11/2025;25351538509201100;ANTI-HISTAMINICOS SISTEMICOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;CLORIDRATO DE HIDROXIZINA
MEDICAMENTO;CLORIDRATO DE HIDROXIZINE;13/09/2010;Genérico;105350170;30/09/2025;25351408222200900;ANTI-HISTAMINICOS SISTEMICOS;17115437000173 - LABORATÓRIO GLOBO LTDA;CLORIDRATO DE HIDROXIZINA
MEDICAMENTO;CLORIDRATO DE IRINOTECANO;05/05/2003;Genérico;100430891;31/05/2028;25351009968200300;ANTINEOPLASICO;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;CLORIDRATO DE IRINOTECANO TRIIDRATADO
MEDICAMENTO;CLORIDRATO DE IRINOTECANO;17/08/2020;Genérico;102980531;31/08/1930;25351453205201500;ANTINEOPLASICO;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;CLORIDRATO DE IRINOTECANO TRIIDRATADO
MEDICAMENTO;CLORIDRATO DE IRINOTECANO;20/10/2008;Genérico;155370013;31/10/2028;25351195771200700;ANTINEOPLASICO;64171697000146 - ACCORD FARMACÊUTICA LTDA;CLORIDRATO DE IRINOTECANO
MEDICAMENTO;CLORIDRATO DE IRINOTECANO;24/10/2016;Genérico;100410156;31/10/2026;25351379817201000;ANTINEOPLASICO;49324221000104 - FRESENIUS KABI BRASIL LTDA;CLORIDRATO DE IRINOTECANO TRIIDRATADO
MEDICAMENTO;CLORIDRATO DE IRINOTECANO;17/08/2020;Genérico;149320012;31/08/1930;25351334419202000;ANTINEOPLASICO;03959540000195 - CHEMICALTECH IMPORTAÇÃO, EXPORTAÇÃO E COMÉRCIO DE PRODUTOS MÉDICOS, FARMACÊUTICOS E HOSPITALARES LTDA;CLORIDRATO DE IRINOTECANO
MEDICAMENTO;CLORIDRATO DE IRINOTECANO;26/02/2020;Genérico;116370159;28/02/1930;25351619383201800;ANTINEOPLASICO;58430828000160 - BLAU FARMACÊUTICA S.A.;CLORIDRATO DE IRINOTECANO TRIIDRATADO
MEDICAMENTO;CLORIDRATO DE IRINOTECANO;16/07/2007;Genérico;110130235;31/07/2027;25351446563200500;ANTINEOPLASICO;44363661000157 - GLENMARK FARMACÊUTICA LTDA;CLORIDRATO DE IRINOTECANO
MEDICAMENTO;CLORIDRATO DE LERCANIDIPINO;06/06/2016;Genérico;167730411;30/06/2026;25351020274201500;ANTI-HIPERTENSIVOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE LERCANIDIPINO
MEDICAMENTO;CLORIDRATO DE LERCANIDIPINO;04/07/2016;Genérico;126750191;31/07/2026;25351020287201500;ANTI-HIPERTENSIVOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;CLORIDRATO DE LERCANIDIPINO
MEDICAMENTO;CLORIDRATO DE LERCANIDIPINO;07/03/2016;Genérico;102351137;31/03/2026;25351769073201400;ANTI-HIPERTENSIVOS;57507378000365 - EMS S/A;CLORIDRATO DE LERCANIDIPINO
MEDICAMENTO;CLORIDRATO DE LIDOCAINA;14/05/2012;Genérico;114020077;31/05/2027;25351481045201100;ANESTESICOS LOCAIS;06629745000109 - NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE LIDOCAINA
MEDICAMENTO;CLORIDRATO DE LIDOCAÍNA;22/11/2000;Genérico;102980249;30/11/2025;253510150050070;ANESTESICOS LOCAIS;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;CLORIDRATO DE LIDOCAINA
MEDICAMENTO;CLORIDRATO DE LIDOCAÍNA;22/02/2011;Genérico;167730302;31/10/2025;25351668393201000;ANESTESICOS LOCAIS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE LIDOCAINA
MEDICAMENTO;CLORIDRATO DE LIDOCAÍNA;10/10/2005;Genérico;102350788;31/10/2025;25351290613200500;ANESTESICOS LOCAIS;57507378000365 - EMS S/A;CLORIDRATO DE LIDOCAINA
MEDICAMENTO;CLORIDRATO DE LIDOCAÍNA;21/05/2004;Genérico;113430112;31/05/2029;25351008437200400;ANESTESICOS LOCAIS;19570720000110 - HIPOLABOR FARMACEUTICA LTDA;CLORIDRATO DE LIDOCAÍNA MONOIDRATADA 
MEDICAMENTO;CLORIDRATO DE LIDOCAÍNA;17/06/2003;Genérico;113430102;30/06/2028;25351002899200300;ANESTESICOS LOCAIS;19570720000110 - HIPOLABOR FARMACEUTICA LTDA;CLORIDRATO DE LIDOCAÍNA MONOIDRATADA 
MEDICAMENTO;CLORIDRATO DE LIDOCAÍNA;19/09/2006;Genérico;116370068;30/09/2026;25351015254200600;ANESTESICOS LOCAIS;58430828000160 - BLAU FARMACÊUTICA S.A.;CLORIDRATO DE LIDOCAINA
MEDICAMENTO;CLORIDRATO DE LIDOCAINA + CLORETO DE BENZETONIO;08/02/2002;Similar;100920045;28/02/2027;253510203450158;ANTISSEPTICO;92928951000143 - LABORATORIO INDUSTRIAL FARMACÊUTICO LIFAR LTDA;CLORETO DE BENZETÔNIO + CLORIDRATO DE LIDOCAINA
MEDICAMENTO;CLORIDRATO DE LIDOCAÍNA MONOIDRATADO;18/07/2001;Genérico;103870041;31/07/2026;253510156500182;ANESTESICOS LOCAIS;17174657000178 - HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA;CLORIDRATO DE LIDOCAINA
MEDICAMENTO;CLORIDRATO DE LINCOMICINA;18/02/2000;Genérico;103700283;28/02/2025;253510003130028;ANTIBIOTICOS SISTEMICOS SIMPLES;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;CLORIDRATO DE LINCOMICINA
MEDICAMENTO;CLORIDRATO DE LINCOMICINA;09/02/2001;Similar;112830036;30/11/2001;2500000249494;ANTIBIOTICOS SISTEMICOS SIMPLES;52208733000110 - Laboratório Itafarma Ltda;
MEDICAMENTO;CLORIDRATO DE LINCOMICINA;07/10/2019;Genérico;103870077;31/10/2029;25351430282201900;ANTIBIOTICOS SISTEMICOS SIMPLES;17174657000178 - HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA;CLORIDRATO DE LINCOMICINA
MEDICAMENTO;CLORIDRATO DE LINCOMICINA;27/02/2012;Genérico;155840288;31/07/2025;25351541383201100;ANTIBIOTICOS SISTEMICOS SIMPLES;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;CLORIDRATO DE LINCOMICINA
MEDICAMENTO;CLORIDRATO DE LOPERAMIDA;05/08/2013;Genérico;100470525;31/08/2028;25351354681201000;ANTIDIARREICOS ADSORVENTES E ANTIFISETICOS;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE LOPERAMIDA
MEDICAMENTO;CLORIDRATO DE LOPERAMIDA;19/08/2019;Genérico;141070622;31/08/2029;25351419035201900;ANTIDIARREICOS SIMPLES SEM ACAO ANTIMICROBIANA;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;CLORIDRATO DE LOPERAMIDA
MEDICAMENTO;CLORIDRATO DE LOPERAMIDA;20/04/2009;Genérico;105350159;30/04/2029;25351212375200800;ANTIDIARREICOS SIMPLES SEM ACAO ANTIMICROBIANA;17115437000173 - LABORATÓRIO GLOBO LTDA;CLORIDRATO DE LOPERAMIDA
MEDICAMENTO;CLORIDRATO DE MEBEVERINA;15/12/2014;Genérico;105530359;31/12/2029;25351451082201400;ANTIESPASMODICOS;56998701000116 - ABBOTT LABORATÓRIOS DO BRASIL LTDA;CLORIDRATO DE MEBEVERINA
MEDICAMENTO;CLORIDRATO DE MEFLOQUINA;29/04/1998;Similar;112090095;30/04/2003;250000281139724;ANTIMALARICOS;17503475000101 - FUNDAÇÃO EZEQUIEL DIAS - FUNED;CLORIDRATO DE MEFLOQUINA
MEDICAMENTO;CLORIDRATO DE MEFLOQUINA;23/09/1996;Similar;103700130;30/09/2006;250000282569609;ANTIMALARICOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;CLORIDRATO DE MEFLOQUINA
MEDICAMENTO;CLORIDRATO DE MEMANTINA;03/09/2018;Genérico;156490010;30/09/2028;25351641326201000;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;05399786000185 - UNICHEM FARMACÊUTICA DO BRASIL LTDA;CLORIDRATO DE MEMANTINA
MEDICAMENTO;CLORIDRATO DE MEMANTINA;29/06/2015;Genérico;100431134;30/06/2025;25351689999201400;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;CLORIDRATO DE MEMANTINA
MEDICAMENTO;CLORIDRATO DE MEMANTINA;13/03/2017;Genérico;101180614;31/03/2027;25351053901201700;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;62462015000129 - APSEN FARMACEUTICA S/A;CLORIDRATO DE MEMANTINA
MEDICAMENTO;CLORIDRATO DE MEMANTINA;15/10/2018;Genérico;155840562;31/10/2028;25351438678201200;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;CLORIDRATO DE MEMANTINA
MEDICAMENTO;CLORIDRATO DE MEMANTINA;14/01/2019;Genérico;105730570;30/09/2026;25351727649201800;OUTROS MEDICAMENTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;60659463002992 - Aché Laboratórios Farmacêuticos S.A;CLORIDRATO DE MEMANTINA
MEDICAMENTO;CLORIDRATO DE MEMANTINA;07/05/2018;Genérico;125680264;31/05/2028;25351442810201200;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;73856593000166 - PRATI DONADUZZI & CIA LTDA;CLORIDRATO DE MEMANTINA
MEDICAMENTO;CLORIDRATO DE MEMANTINA;31/08/2020;Genérico;100681175;31/08/1930;25351307012202000;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;56994502000130 - NOVARTIS BIOCIENCIAS S.A;CLORIDRATO DE MEMANTINA
MEDICAMENTO;CLORIDRATO DE MEMANTINA;11/01/2016;Genérico;100470579;31/01/2026;25351453396201200;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE MEMANTINA
MEDICAMENTO;CLORIDRATO DE MEMANTINA;05/08/2013;Genérico;103700595;31/08/2028;25351010077201100;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;CLORIDRATO DE MEMANTINA
MEDICAMENTO;CLORIDRATO DE MEMANTINA;06/12/2010;Genérico;104920193;31/12/2025;25351238168200900;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;33150764000112 - BIOLAB FARMA GENERICOS LTDA;CLORIDRATO DE MEMANTINA
MEDICAMENTO;CLORIDRATO DE MEPIVACAÍNA;03/04/2017;Genérico;102980451;30/04/2027;25351388307201600;ANESTESICOS LOCAIS;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;CLORIDRATO DE MEPIVACAÍNA
MEDICAMENTO;CLORIDRATO DE METFORMINA;28/01/2019;Genérico;105730617;31/07/2026;25351849560201800;ANTIDIABETICOS;60659463002992 - Aché Laboratórios Farmacêuticos S.A;CLORIDRATO DE METFORMINA
MEDICAMENTO;CLORIDRATO DE METFORMINA;18/07/2005;Genérico;151670015;31/07/2025;25351021052200500;ANTIDIABETICOS;04301884000175 - AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;CLORIDRATO DE METFORMINA
MEDICAMENTO;CLORIDRATO DE METFORMINA;30/05/2016;Genérico;167730409;31/05/2026;25351196409201400;ANTIDIABETICOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE METFORMINA
MEDICAMENTO;CLORIDRATO DE METFORMINA;01/10/2007;Genérico;103700506;31/10/2027;25351325713200600;ANTIDIABETICOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;CLORIDRATO DE METFORMINA
MEDICAMENTO;CLORIDRATO DE METFORMINA;12/03/2018;Genérico;154230270;31/03/2028;25351474305201100;ANTIDIABETICOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;CLORIDRATO DE METFORMINA
MEDICAMENTO;CLORIDRATO DE METFORMINA;02/07/2001;Genérico;100890275;31/07/2026;253510120600152;ANTIDIABETICOS;33069212000184 - MERCK S/A;CLORIDRATO DE METFORMINA
MEDICAMENTO;CLORIDRATO DE METFORMINA;21/09/2015;Genérico;105250065;30/09/2025;25351340364201500;ANTIDIABETICOS;33078528000132 - TORRENT DO BRASIL LTDA;CLORIDRATO DE METFORMINA
MEDICAMENTO;CLORIDRATO DE METFORMINA;22/09/2008;Genérico;113430160;30/09/2028;25351276834200600;ANTIDIABETICOS;19570720000110 - HIPOLABOR FARMACEUTICA LTDA;CLORIDRATO DE METFORMINA
MEDICAMENTO;CLORIDRATO DE METFORMINA;02/02/2015;Genérico;125680247;28/02/2025;25351647178201200;ANTIDIABETICOS;73856593000166 - PRATI DONADUZZI & CIA LTDA;CLORIDRATO DE METFORMINA
